,budget,revenue,title,vote_average,vote_count,tconst,startYear,runtimeMinutes,genre_1,genre_2,genre_3,genre_4,prod_company_1,prod_company_2,prod_company_3,prod_company_4,prod_company_5,writer_1,writer_2,writer_3,writer_4,writer_5,director_1,director_2,director_3,cast_1,cast_2,cast_3,cast_4,cast_5,cast_6,cast_7,cast_8,cast_9,cast_10,others_1,others_2,others_3,others_4,others_5,others_6,others_7,others_8,others_9,others_10
1177,12000000.0,43493123.0,HAROLD & KUMAR ESCAPE FROM GUANTANAMO BAY,6.2,812.0,tt0481536,2008,104,Comedy,Adventure,,,New Line Cinema,,,,,nm1375358,nm1376383,,,,nm1375358,nm1376383,,nm0158626,nm0671980,nm0000439,nm1117791,,,,,,,nm1144042,nm0788513,nm0003392,nm0645401,,,,,,
1178,30000000.0,34252847.0,BAD NEWS BEARS,5.7,127.0,tt0408524,2005,113,Comedy,,,,Media Talent Group,Detour Filmproduction,,,,nm0484111,nm0275629,nm0000500,nm0720135,,nm0000500,,,nm0000671,nm0001427,nm0001315,nm1760242,,,,,,,nm0467083,nm0790481,,,,,,,,
1179,4500000.0,27092880.0,FAST TIMES AT RIDGEMONT HIGH,7.0,618.0,tt0083929,1982,90,Comedy,Drama,,,Refugee Films,Universal Pictures,,,,nm0002132,nm0001081,,,,nm0002132,nm0002606,,nm0000576,nm0000492,nm0001662,nm0001680,nm0001827,nm0549526,nm0840355,,,,nm0044363,nm0513165,nm0005772,nm0420838,nm0180366,,,,,
1180,6000000.0,8200000.0,LUCAS,6.5,90.0,tt0091445,1986,100,Comedy,Drama,Romance,,20th Century Fox,,,,,nm0783544,,,,,nm0783544,,,nm0000433,nm0338061,nm0000221,nm0005489,,,,,,,nm0630090,nm0006115,nm0897794,nm0623979,,,,,,
1181,3500000.0,7700000.0,EXPELLED: NO INTELLIGENCE ALLOWED,3.8,45.0,tt1091617,2008,90,Documentary,,,,Premise Media Corporation,,,,,nm1939777,nm2021984,,,,nm2021984,,,nm3083388,,,,,,,,,,nm0825401,nm3015043,nm3014352,nm2769225,nm1627651,nm0399656,nm2137361,,,
1182,1000000.0,274661.0,TAXI TO THE DARK SIDE,7.3,95.0,tt0854678,2007,106,Documentary,,,,Jigsaw Productions,Wider Film Projects,,,,nm0316795,,,,,nm0316795,,,nm0316795,nm1965007,,,,,,,,,nm2546181,nm3254802,nm0650321,nm1942425,nm0996990,nm2700529,nm0016662,nm0027996,nm0459381,
1183,4000000.0,18591272.0,EMPIRE,6.4,51.0,tt0262396,2002,90,Crime,Action,Drama,,Arenas Entertainment,Universal Pictures,Bigel / Mailer Films,,,nm0721279,,,,,nm0721279,,,nm0000491,nm0765597,nm0000612,nm0488095,,,,,,,nm0081730,nm0537550,nm0001952,nm0605190,nm0291054,,,,,
1184,6000000.0,18750246.0,A MIGHTY WIND,6.9,127.0,tt0310281,2003,91,Comedy,Music,,,Castle Rock Entertainment,,,,,nm0001302,,,,,nm0001302,,,nm0001302,nm0506405,nm0571106,nm0733427,,,,,,,nm0614420,nm1315333,nm0500371,nm0308488,nm0889350,,,,,
1185,25000000.0,27645491.0,ICE PRINCESS,6.1,540.0,tt0396652,2005,98,Drama,Comedy,Family,,Walt Disney Pictures,Bridget Johnson Films,Skate Away Productions,,,nm0299563,nm0127690,nm0204678,,,nm0299563,,,nm0005502,nm0000326,nm0089720,nm0000349,,,,,,,nm0424660,nm0065100,nm0377454,,,,,,,
1186,60000000.0,73174566.0,RIGHTEOUS KILL,5.9,663.0,tt1034331,2008,101,Action,Crime,Drama,Thriller,InVenture Entertainment,Emmett/Furla Films,Millennium Films,Nu Image,Grosvenor Park Media,nm0000816,nm1897957,,,,nm0000816,,,nm0000134,nm0000199,nm0001303,nm1265067,,,,,,,nm0184620,nm0256542,nm0342788,nm0503592,,,,,,
1187,7000000.0,10229331.0,THE WASH,5.2,51.0,tt0290332,2001,93,Action,Comedy,,,Lionsgate,,,,,nm0690770,,,,,nm0690770,,,nm0236564,nm0004879,nm0016297,nm1127714,,,,,,,nm0041161,nm0293565,nm0436493,nm0808914,nm0389459,,,,,
1188,30000000.0,61255921.0,FRIDAY NIGHT LIGHTS,6.9,279.0,tt0390022,2004,118,Drama,,,,Imagine Entertainment,Friday Night Lights,MDBF Filmgesellschaft mbH & Company KG,Universal Pictures,,nm0169173,nm0084334,nm0000916,,,nm0000916,,,nm0000671,nm0379596,nm1035682,nm0085407,nm0437283,,,,,,nm0004976,nm1146294,nm0718687,nm0924270,nm2583828,,,,,
1189,12500000.0,23367586.0,ANTWONE FISHER,6.9,232.0,tt0168786,2002,120,Drama,Romance,,,Mundy Lane Entertainment,Fox Searchlight Pictures,20th Century Fox,,,nm0000243,nm0279376,,,,nm0000243,,,nm0000243,nm1035682,nm0117146,nm1287636,,,,,,,nm0085542,nm0354279,nm0002217,nm0003542,nm0119322,,,,,
1190,38000000.0,45465299.0,PUSH,6.0,1278.0,tt0465580,2009,111,Science Fiction,Action,,,Summit Entertainment,Icon Productions,Infinity Features Entertainment,,,nm0006476,nm0100027,,,,nm0006476,,,nm0004741,nm0266824,nm0262635,nm1225406,,,,,,,nm0202704,nm0898549,nm0932037,nm0203118,nm0645164,,,,,
1191,3500000.0,7766240.0,P2,5.9,346.0,tt0804516,2007,98,Horror,Thriller,,,Summit Entertainment,,,,,nm0505183,nm0014960,nm0451076,,,nm0451076,,,nm0629697,nm0004747,nm0721951,nm0015370,,,,,,,nm0270549,nm0905163,nm0354453,,,,,,,
1192,17000000.0,16980098.0,WIN A DATE WITH TAD HAMILTON!,5.7,307.0,tt0335559,2004,95,Comedy,Romance,,,DreamWorks Pictures,,,,,nm0525659,nm0505741,,,,nm0525659,,,nm0098378,nm0241049,nm0333410,nm0001447,,,,,,,nm0279651,nm0926824,nm0790481,nm0172818,,,,,,
1193,55000000.0,43042835.0,WHEN IN ROME,5.9,766.0,tt1185416,2010,91,Comedy,Fantasy,Romance,,Krasnoff Foster Productions,Touchstone Pictures,Film Production Consultants,,,nm0919289,nm0425756,nm0224606,,,nm0425756,,,nm0068338,nm0241049,nm0001378,nm0000362,,,,,,,nm0287811,nm0659123,nm2092418,,,,,,,
1194,86000000.0,14373825.0,AWAKE,6.4,763.0,tt0211933,2007,84,Thriller,Crime,Mystery,,The Weinstein Company,Open City Films,GreeneStreet Films,,,nm1703612,,,,,nm1703612,,,nm0159789,nm0004695,nm0005024,nm0000565,,,,,,,nm0459852,nm0006597,nm0001770,nm0895903,nm0006251,,,,,
1195,79000.0,245000.0,THE FOOT FIST WAY,5.9,64.0,tt0492619,2006,85,Comedy,,,,Gary Sanchez Productions,,,,,nm2095817,,,,,nm2095817,,,nm1144419,nm0078897,nm1828224,nm2109261,,,,,,,nm2176675,nm2111116,nm1965693,nm2173686,nm2121322,nm2171769,,,,
1196,35000000.0,43650785.0,WELCOME HOME ROSCOE JENKINS,5.5,120.0,tt0494652,2008,114,Comedy,Drama,,,Spyglass Entertainment,Universal Pictures,,,,nm0002700,,,,,nm0002700,,,nm0001454,nm0127373,nm0000469,nm0001923,,,,,,,nm2146007,nm0661289,nm0835959,nm0628056,nm0306755,,,,,
1197,35000000.0,13678913.0,AMERICAN OUTLAWS,5.9,108.0,tt0244000,2001,94,Action,Western,,,Morgan Creek Productions,,,,,nm0736966,nm0562645,nm0853095,,,nm0562645,,,nm0268199,nm0004790,nm0005123,nm0532683,,,,,,,nm0314088,nm0732708,nm0704909,,,,,,,
1198,20000000.0,57588485.0,DRUMLINE,6.3,188.0,tt0303933,2002,118,Drama,Romance,Comedy,Music,Fox 2000 Pictures,,,,,nm0831690,nm1202276,nm0770974,,,nm0831690,,,nm0134244,nm0757855,nm0428963,nm0731346,,,,,,,nm0100098,nm0277704,nm1140091,nm0042356,nm0779475,,,,,
1199,45000000.0,72028752.0,"YOURS, MINE & OURS",5.9,458.0,tt0443295,2005,88,Comedy,Family,Romance,,Nickelodeon Movies,O.N.C. Entertainment,Robert Simonds Productions,Time Productions,Columbia Pictures,nm0789520,nm0452235,nm0120816,nm0205070,nm0480048,nm0331532,,,nm0000598,nm0000623,nm0005278,nm0267511,,,,,,,,,,,,,,,,
1200,1000000.0,1678874.0,WHO KILLED THE ELECTRIC CAR?,7.4,97.0,tt0489037,2006,92,Documentary,,,,Plinyminor,Electric Entertainment,Papercut Films,,,nm2071216,,,,,nm2071216,,,nm0000640,,,,,,,,,,nm0000158,nm0000154,nm1654810,nm2100637,nm0111649,nm0905581,nm1768677,nm1042563,,
1201,12000000.0,3769990.0,THE MONSTER SQUAD,6.7,246.0,tt0093560,1987,79,Comedy,Action,Fantasy,,TriStar Pictures,Keith Barish Productions,TAFT Entertainment Pictures,HBO,,nm0215269,nm0000948,,,,nm0215269,,,nm0332967,nm0452701,nm0532685,nm0716516,,,,,,,nm0956553,nm0005976,nm0561879,nm0593412,,,,,,
1202,19000000.0,18755936.0,SEX DRIVE,6.1,620.0,tt1135985,2008,109,Comedy,Adventure,Romance,,Goldcrest Pictures,Summit Entertainment,Alloy Entertainment,,,nm3041321,nm1898234,nm1890845,,,nm1890845,,,nm0958430,nm0241173,nm1468739,nm0005188,,,,,,,nm2145920,nm1573975,nm0871136,,,,,,,
1203,40000000.0,22433915.0,CITY BY THE SEA,5.8,168.0,tt0269095,2002,108,Crime,Drama,Mystery,,Warner Bros. Pictures,Epsilon Motion Pictures,Franchise Pictures,Brad Grey Pictures,Sea Breeze Productions Inc.,nm0001994,nm0387025,nm0563914,,,nm0001994,,,nm0000134,nm0290556,nm0000531,nm0244630,,,,,,,nm0046367,nm0340522,nm0759627,,,,,,,
1204,350000.0,11000000.0,SLEEPAWAY CAMP,6.3,252.0,tt0086320,1983,84,Horror,,,,American Eagle,United Film Distribution Company (UFDC),,,,nm0385349,,,,,nm0385349,,,nm0741378,nm0862962,nm0276290,nm0171754,,,,,,,nm0798356,nm0851286,nm0082659,nm0204224,nm0435894,,,,,
1205,20000000.0,418807.0,TRUE COLORS,6.6,27.0,tt0103125,1991,111,Drama,,,,Paramount,,,,,nm0006889,nm0905458,,,,nm0006889,,,nm0000131,nm0000652,nm0835916,nm0001597,,,,,,,nm0548257,nm0002303,nm0005883,nm0718567,,,,,,
1206,55000000.0,17869048.0,CITY OF EMBER,6.2,1036.0,tt0970411,2008,90,Adventure,Family,Fantasy,,Playtone,Walden Media,,,,nm0003031,nm2558309,nm1481493,,,nm1481493,,,nm1519680,nm0429363,nm0000195,nm0752379,,,,,,,nm0324556,nm0000158,nm0788737,,,,,,,
1207,7000000.0,95461682.0,ARTHUR,6.5,204.0,tt0082031,1981,97,Comedy,Drama,Romance,,Orion Pictures,,,,,nm0330619,,,,,nm0330619,,,nm0001545,nm0591485,nm0000024,nm0280242,nm0743874,,,,,,nm0339086,nm0000820,nm0005865,nm0607673,nm0376807,nm0649165,,,,
1208,25000000.0,16158487.0,CATCH AND RELEASE,5.9,304.0,tt0395495,2006,124,Comedy,Drama,Romance,,Relativity Media,Columbia Pictures,,,,nm0335666,,,,,nm0335666,,,nm0004950,nm0648249,nm0003620,nm0415382,,,,,,,nm0867768,nm0117741,nm1249721,nm0511979,nm0167613,,,,,
1209,22000000.0,147880543.0,THE GAME PLAN,6.2,1073.0,tt0492956,2007,110,Comedy,Family,,,Monkey Dance Productions,Walt Disney Pictures,Mayhem Pictures,,,nm0275698,nm0696986,nm2106978,nm0920108,,nm0275698,,,nm0425005,nm0001718,nm2202521,nm0761052,,,,,,,nm0161891,nm0336668,,,,,,,,
1210,7000000.0,560069.0,BOTTLE ROCKET,6.8,514.0,tt0115734,1996,91,Comedy,Crime,Drama,,Boyle-Taylor Productions,Gracie Films,Indian Paintbrush,Columbia Pictures,,nm0027572,,,,,nm0027572,,,nm0005561,nm0005562,nm0235684,nm0288800,nm0141281,nm0932992,,,,,nm0362936,nm0686895,nm0006205,nm0005934,nm0605758,nm0852888,,,,
1211,110000000.0,103951461.0,HOME ON THE RANGE,5.9,1107.0,tt0299172,2004,76,Animation,Family,,,Walt Disney Pictures,,,,,nm0998551,nm1713427,nm0505946,nm0448208,nm0278181,nm0998551,nm0278181,,nm0001132,nm0000421,nm0000236,nm0001642,,,,,,,nm0524710,,,,,,,,,
1212,15000000.0,1914166.0,A DIRTY SHAME,5.1,111.0,tt0365125,2004,89,Comedy,,,,Fine Line Features,This Is That Productions,Killer Films,John Wells Productions,City Lights Pictures,nm0000691,,,,,nm0000691,,,nm0001808,nm0001389,nm0004757,nm0424216,,,,,,,nm0394046,nm0882927,nm0003392,nm0003205,nm0937800,,,,,
1213,6500000.0,2347000.0,AT CLOSE RANGE,6.9,116.0,tt0090670,1986,111,Crime,Drama,Thriller,,Orion Pictures,,,,,nm0443582,nm0001226,nm0507900,,,nm0001226,,,nm0000576,nm0000686,nm0000524,nm0001606,,,,,,,nm0346395,nm0502733,nm0005851,,,,,,,
1214,8000000.0,18948425.0,AKEELAH AND THE BEE,6.8,154.0,tt0437800,2006,112,Drama,,,,Lions Gate Films,2929 Productions,Out of the Blue... Entertainment,Starbucks Entertainment,Cinema Gypsy Productions,nm0040328,,,,,nm0040328,,,nm0000291,nm0000401,nm1551130,nm0035664,,,,,,,nm0304398,nm0401584,nm0515766,nm1803515,nm0956374,,,,,
1215,7200000.0,68392977.0,PURPLE RAIN,6.6,176.0,tt0087957,1984,111,Drama,Music,Romance,,Water,Purple Films,Warner Bros. Pictures,,,nm0088479,nm0536299,,,,nm0536299,,,nm0002239,nm0467664,nm0206528,nm0439466,,,,,,,nm0146868,nm0267302,nm0749262,nm0006014,,,,,,
1216,50000000.0,23717291.0,SANTA CLAUS: THE MOVIE,6.1,107.0,tt0089961,1985,107,Family,Fantasy,Adventure,Science Fiction,TriStar Pictures,Calash Corporation,,,,nm0628058,nm0844358,nm0628174,,,nm0844358,,,nm0001545,nm0001475,nm0399663,nm0580565,,,,,,,nm0007163,nm0818201,nm0000049,,,,,,,
1217,18000000.0,9697739.0,SPACECAMP,5.8,96.0,tt0091993,1986,107,Family,Adventure,,,ABC Motion Pictures,,,,,nm0593200,nm0047436,nm0337731,nm0934863,nm0931121,nm0934863,,,nm0001009,nm0000670,nm0000593,nm0779467,,,,,,,nm0003144,,,,,,,,,
1218,12000000.0,84500122.0,THE SANTA CLAUSE 3: THE ESCAPE CLAUSE,5.3,548.0,tt0452681,2006,97,Comedy,Family,Adventure,,Santa Frost Productions,Walt Disney Pictures,Boxing Cat Films,Outlaw Productions (I),,nm0748874,nm0833828,nm0214036,nm0501185,nm1080144,nm0501185,,,nm0000741,nm0001737,nm0593310,nm0005156,,,,,,,nm0628352,,,,,,,,,
1219,15000000.0,19158074.0,TUCK EVERLASTING,6.5,249.0,tt0283084,2002,90,Drama,Family,Fantasy,Romance,Walt Disney Pictures,,,,,nm0366337,nm0044810,nm0509340,nm0751221,,nm0751221,,,nm0088127,nm0005044,nm0000651,nm0000458,,,,,,,nm0008953,nm0823661,,,,,,,,
1220,16000000.0,76514050.0,THE UNBORN,5.0,762.0,tt1139668,2009,88,Horror,Thriller,Mystery,,Rogue Pictures,Platinum Dunes,Phantom Four,Relativity Media,,nm0333060,,,,,nm0333060,,,nm0951148,nm0000198,nm1544217,nm0328709,,,,,,,nm0000881,nm0286320,nm0298181,nm1014697,nm0370258,,,,,
1221,85000000.0,363164265.0,FAST & FURIOUS,6.6,4138.0,tt1013752,2009,107,Action,Crime,Drama,Thriller,Dentsu,Universal Pictures,Relativity Media,Original Film,One Race,nm0860155,nm0604555,nm0510912,,,nm0510912,,,nm0004874,nm0908094,nm0735442,nm0108287,nm0996651,,,,,,nm0288202,nm0605775,nm0743682,,,,,,,
1222,25000000.0,14109284.0,DISASTER MOVIE,3.1,547.0,tt1213644,2008,87,Action,Comedy,,,3 in the Box,Lionsgate,Grosvenor Park Media,The Safran Company,,nm0294997,nm0783536,,,,nm0294997,nm0783536,,nm0001182,nm0591373,nm1440402,nm1782667,nm0054697,,,,,,nm0755911,nm0501999,nm0561053,nm0697953,,,,,,
1223,12000000.0,40855419.0,QUARANTINE,5.6,637.0,tt1082868,2008,89,Horror,Science Fiction,,,Screen Gems,Andale Pictures,Vertigo Entertainment,,,nm0235719,nm1803105,nm0049371,nm0687042,nm1084937,nm0235719,,,nm1358539,nm0004996,nm1551922,nm0379596,,,,,,,nm0013396,,,,,,,,,
1224,32000000.0,51155219.0,DEFIANCE,6.8,997.0,tt1034303,2008,137,Action,Drama,History,War,Paramount Vantage,Grosvenor Park Productions,"Bedford Falls Company, The",Defiance Productions,Pistachio Pictures,nm2739958,nm0296243,nm0001880,,,nm0001880,,,nm0185819,nm0000630,nm0068260,nm1111968,,,,,,,nm0115764,nm0006133,nm0785381,,,,,,,
1225,1500000.0,2300000.0,REPO MAN,6.7,257.0,tt0087995,1984,92,Comedy,Science Fiction,,,Universal Pictures,Edge City,,,,nm0007182,,,,,nm0007182,,,nm0001765,nm0000389,nm0910145,nm0000848,,,,,,,nm0565292,nm0905237,nm0400312,nm0488644,nm0005810,nm0615556,,,,
1226,6000000.0,69497.0,"SURFER, DUDE",4.4,46.0,tt0976247,2008,85,Comedy,,,,,,,,,nm0349126,nm4491140,nm0886726,nm0082835,,nm0082835,,,nm0000190,nm0000437,nm0005268,nm1773268,,,,,,,nm1355192,nm0624201,,,,,,,,
1227,50000000.0,106303988.0,RACE TO WITCH MOUNTAIN,5.5,942.0,tt1075417,2009,98,Adventure,Family,Fantasy,Science Fiction,Walt Disney Pictures,Gunn Films,,,,nm2188941,nm0275698,nm0450720,nm0093560,,nm0275698,,,nm0425005,nm0001303,nm1455681,nm1573253,nm0113117,nm0366894,nm0779866,,,,nm0348151,nm0704909,nm0306755,nm0410773,nm1225856,,,,,
1228,1000000.0,7202.0,SPECIAL,6.6,47.0,tt0479162,2006,81,Drama,Fantasy,Science Fiction,,Rival Pictures,,,,,nm1265927,nm0664920,,,,nm1265927,nm0664920,,nm0001650,nm0085860,nm0669681,nm1151899,,,,,,,nm1240222,nm1238561,nm0712252,nm0938156,,,,,,
1229,11000000.0,2807854.0,RETURN TO THE BLUE LAGOON,5.6,374.0,tt0102782,1991,102,Adventure,Drama,,,Price Entertainment,Columbia Pictures,,,,nm0821070,nm0828562,nm0334353,,,nm0334353,,,nm0470182,nm0000170,nm0670852,nm0054653,,,,,,,nm0006231,nm0824122,nm0265036,,,,,,,
1230,3000000.0,153155.0,CITIZEN RUTH,6.5,50.0,tt0115906,1996,106,Drama,Comedy,,,Miramax,Independent Pictures (II),,,,nm0852591,nm0668247,,,,nm0668247,,,nm0000368,nm0001436,nm0005316,nm0001748,,,,,,,nm0465298,nm0940531,nm0448843,nm0322694,,,,,,
1231,1600000.0,5400000.0,SHE WORE A YELLOW RIBBON,6.9,136.0,tt0041866,1949,104,Western,,,,RKO Radio Pictures,,,,,nm0821716,nm0000406,nm0637793,nm0068650,,nm0000406,,,nm0000078,nm0238445,nm0000730,nm0424565,,,,,,,nm0006119,nm0005743,,,,,,,,
1232,32000000.0,52277485.0,RADIO,6.9,321.0,tt0316465,2003,109,Drama,,,,Tollin/Robbins Productions,Revolution Studios,Columbia Pictures,,,nm0723692,nm0866132,nm1627672,,,nm0866132,,,nm0000421,nm0000438,nm0000700,nm0580924,,,,,,,nm0301382,nm0005367,nm0000035,,,,,,,
1233,80000000.0,10166502.0,THE GREAT RAID,6.6,151.0,tt0326905,2005,132,Action,History,War,,Lawrence Bender Productions,Marty Katz Productions,,,,nm1220363,nm0076166,nm1214007,nm0001093,nm1215164,nm0001093,,,nm0000973,nm0001212,nm0290556,nm0541120,,,,,,,nm0004744,nm0441794,,,,,,,,
1234,12000000.0,37170057.0,RAISING CAIN,6.0,130.0,tt0105217,1992,92,Drama,Horror,Thriller,Crime,Pacific Western,,,,,nm0000361,,,,,nm0000361,,,nm0001475,nm0000357,nm0000874,nm0827973,,,,,,,nm0005036,nm0006043,nm0005664,nm0198395,nm0386532,,,,,
1235,10000000.0,25754284.0,THE LAST DRAGON,6.5,127.0,tt0089461,1985,109,Action,Adventure,Comedy,,TriStar Pictures,Motown Productions,Delphi III Productions,,,nm0893207,nm0776317,,,,nm0776317,,,nm0846818,nm0889152,nm0613997,nm0141114,,,,,,,nm0386991,nm0002226,nm0176448,nm0391784,,,,,,
1236,3000000.0,22000000.0,DEATH WISH,6.9,328.0,tt0071402,1974,93,Action,,,,Paramount,,,,,nm0307257,nm0935382,nm0933449,nm0562606,,nm0935382,,,nm0000314,nm0486136,nm0306696,nm0444198,,,,,,,nm0484635,nm0730883,nm0005817,nm0359372,,,,,,
1237,4000000.0,39103425.0,THE SWORD AND THE SORCERER,5.4,45.0,tt0084749,1982,100,Action,Adventure,Fantasy,,Sorcerer Productions,,,,,nm0439844,nm0089502,nm0836017,,,nm0089502,,,nm0395448,nm0000898,nm0531546,nm0536781,nm0528433,nm0887684,,,,,nm0153699,nm0153806,nm0003275,nm0542228,,,,,,
1238,20000000.0,7000000.0,AN AMERICAN CAROL,3.7,43.0,tt1190617,2008,83,Comedy,Fantasy,,,Mpower Pictures,,,,,nm0001878,nm2935128,nm0295281,,,nm0001878,,,nm0267659,nm0001288,nm0000558,nm0012081,,,,,,,nm0568544,nm0791803,nm0892868,,,,,,,
1239,14000000.0,25482931.0,ALL ABOUT THE BENJAMINS,6.1,80.0,tt0278295,2002,95,Action,Adventure,Comedy,,New Line Cinema,,,,,nm0485898,nm0106230,,,,nm0106230,,,nm0001084,nm0258402,nm0281107,nm0152231,,,,,,,nm0023297,nm0614373,nm0534215,nm0385720,,,,,,
1240,20000000.0,21170563.0,ATL,6.7,70.0,tt0466856,2006,105,Drama,Comedy,Mystery,,Warner Bros. Pictures,,,,,nm0279376,nm1202276,nm1309090,,,nm1309090,,,nm1939267,nm1988575,nm1963091,nm2213774,,,,,,,nm0042356,nm1140091,nm0489876,,,,,,,
1241,16000000.0,50007546.0,THE WOMEN,4.9,192.0,tt0430770,2008,114,Family,Comedy,Drama,Romance,New Line Cinema,Picturehouse Entertainment,,,,nm0524403,nm0257606,nm0002616,nm0613848,,nm0257606,,,nm0000212,nm0578949,nm0000906,nm0005226,,,,,,,nm0001396,nm0426440,,,,,,,,
1242,3000000.0,3830137.0,CHOKE,6.2,214.0,tt1024715,2008,92,Comedy,Drama,,,Fox Searchlight Pictures,Choke Film,Dune Entertainment III,Aramid Entertainment Fund,Contrafilm,nm0657333,nm0163988,,,,nm0163988,,,nm0005377,nm0001378,nm0531808,nm2659660,,,,,,,nm0233564,nm1375042,nm0004927,nm1246087,nm0075645,nm0874913,,,,
1243,6000000.0,2899975.0,THE WACKNESS,6.4,167.0,tt1082886,2008,99,Drama,,,,SBK Pictures,Occupant Entertainment,,,,nm1349522,,,,,nm1349522,,,nm0669681,nm0001426,nm1880888,nm0000463,,,,,,,nm2096462,nm2094135,nm1765773,nm0868128,nm1134158,,,,,
1244,7000000.0,6230276.0,COLLEGE,4.7,82.0,tt0844671,2008,94,Comedy,,,,Metro-Goldwyn-Mayer,,,,,nm1337351,nm0990439,nm1834176,,,nm1834176,,,nm0068166,nm2278177,nm2255271,nm3100327,,,,,,,nm0027032,nm1996614,nm0996135,,,,,,,
1245,5000000.0,4040588.0,BOTTLE SHOCK,6.4,101.0,tt0914797,2008,110,Comedy,Drama,,,Intellectual Properties Worldwide,Zininsa Film Production,,,,nm0777421,nm0767713,nm0589168,nm2658258,,nm0589168,,,nm1517976,nm0000614,nm0000597,nm1708092,,,,,,,nm0364787,nm2644221,nm1521046,nm2045518,,,,,,
1246,20000000.0,22217407.0,DEAD SILENCE,6.3,1059.0,tt0455760,2007,89,Horror,,,,Evolution Entertainment,Universal Pictures,Twisted Pictures,,,nm1490123,nm1191481,,,,nm1490123,,,nm0477127,nm0005520,nm0005531,nm0265637,nm0716438,nm1507857,,,,,nm0121117,nm0388898,nm0467977,nm0167197,,,,,,
1247,23000.0,1228108.0,SLACKER,6.8,143.0,tt0102943,1990,97,Comedy,Drama,,,,,,,,nm0000500,,,,,nm0000500,,,nm0000500,nm0060015,nm0128414,nm0387914,nm0387916,nm0416739,nm0226191,nm0101712,,,nm0199679,nm0722524,nm0665042,,,,,,,
1248,15000000.0,14867514.0,RAISE YOUR VOICE,6.3,496.0,tt0361696,2004,103,Music,Drama,Romance,,Brookwell-McNamara Entertainment,New Line Cinema,FilmEngine,ChickFlick Productions,,nm1112597,nm0573732,nm1368026,,,nm0573732,,,nm0240381,nm0179173,nm0000360,nm1268888,,,,,,,nm0112335,nm0228690,nm0722603,nm0003791,nm0378364,nm0601597,,,,
1249,24000000.0,33208099.0,"HELLO, DOLLY!",7.0,116.0,tt0064418,1969,146,Comedy,Family,Music,Romance,Chenault Productions,20th Century Fox,,,,nm0000037,nm0829661,nm0928642,nm0499626,nm0626587,nm0000037,,,nm0000659,nm0000527,nm0186903,nm0564059,,,,,,,nm0005889,nm0006213,nm0448809,nm0581195,,,,,,
1250,15000000.0,30226144.0,THE GREAT DEBATERS,7.2,285.0,tt0427309,2007,126,Drama,,,,Marshall Production,The Weinstein Company,Harpo Films,,,nm0000243,nm2831777,nm0251935,nm2872558,,nm0000243,,,nm0000243,nm0001845,nm0253708,nm1676649,nm1091701,,,,,,nm0085542,nm0287164,nm0005387,,,,,,,
1251,10000000.0,20000000.0,DOSTANA,6.4,79.0,tt1185420,2008,145,Drama,Comedy,Romance,,Dharma Productions,Black Dog Jib Productions,,,,nm2101751,nm1160374,,,,nm1160374,,,nm0045393,nm1303433,nm1231899,nm0451601,,,,,,,nm0424101,nm0424103,nm1318670,nm1243731,,,,,,
1252,7000000.0,2062066.0,AUTO FOCUS,6.3,90.0,tt0298744,2002,105,Crime,Drama,,,Propaganda Films,Good Machine,,,,nm0001707,nm1172196,nm1069184,,,nm0001707,,,nm0001427,nm0000353,nm0004742,nm0001854,,,,,,,nm0018735,nm0019843,nm0231137,,,,,,,
1253,75600000.0,12506188.0,ZOOM,5.1,299.0,tt0383060,2006,83,Family,Comedy,Adventure,Action,Revolution Studios,Team Todd,Boxing Cat Films,,,nm0382072,nm0726472,nm1183854,nm0504670,,nm0382072,,,nm0000741,nm0001073,nm0000331,nm0107748,,,,,,,nm0307776,nm0865189,nm0651720,,,,,,,
1254,6000000.0,18197398.0,DADDY DAY CAMP,4.6,233.0,tt0462244,2007,89,Comedy,Family,,,Revolution Studios,Blue Star Entertainment,Zookeeper Productions,,,nm0826425,nm0918955,nm0000625,nm0734900,nm0812513,nm0000625,,,nm0000421,nm0613147,nm0304579,nm0005067,,,,,,,,,,,,,,,,
1255,175000000.0,735099082.0,UP,7.9,13104.0,tt1049413,2009,96,Animation,Comedy,Family,Adventure,Pixar,,,,,nm0230032,nm0677037,nm0565336,,,nm0230032,nm0677037,,nm0000799,nm2973712,nm0001652,nm0001626,,,,,,,nm0729304,nm0315974,nm0435457,,,,,,,
1256,100000000.0,57497699.0,DRAGONBALL EVOLUTION,2.5,1068.0,tt1098327,2009,85,Action,Adventure,Fantasy,Science Fiction,World Film Magic,Dune Entertainment,Star Overseas,Big Screen Productions,Ingenious Media,nm0868066,nm0939128,nm0708870,,,nm0939128,,,nm0154226,nm0551346,nm0000334,nm0002536,,,,,,,nm0159507,nm0003911,nm0572123,,,,,,,
1257,1700000.0,12762.0,STANDING STILL,5.6,21.0,tt0360016,2005,90,Comedy,Drama,Romance,,Trent Othick Productions,Insomnia Entertainment,Rice/Walters Productions,,,nm0674362,nm0789171,nm0919102,,,nm0919102,,,nm0009016,nm0010736,nm0822155,nm0000812,,,,,,,nm0652863,nm0723450,nm0807413,,,,,,,
